Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,nov_header.message_name,nov_header.message_id,nov_header.message_type,nov_header.sequence_number,nov_header.time_status,nov_header.gps_week_number,nov_header.gps_week_milliseconds,latitude,longitude,height,north_velocity,east_velocity,up_velocity,roll,pitch,azimuth,status.status
1698855814.81787,24894,1698855814,817869901,novatel_imu_link,INSPVA,508,0,0,20,2286,318233000,44.2411576865,-76.5097702767,72.8773498535,0.694,9.0829954147,0.055781763,0.4191644638,0.3717865837,85.1604130454,3
1698855814.83787,24895,1698855814,837869882,novatel_imu_link,INSPVA,508,0,0,20,2286,318233020,44.2411578123,-76.5097680025,72.8783721924,0.697,9.0742092133,0.050246194,0.4294535986,0.3928095743,85.1619424954,3
1698855814.85787,24896,1698855814,857869863,novatel_imu_link,INSPVA,508,0,0,20,2286,318233040,44.2411579387,-76.50976573,72.8793487549,0.695,9.0659542084,0.0492980033,0.4436002703,0.4250792411,85.1642182859,3
1698855814.87787,24897,1698855814,877869844,novatel_imu_link,INSPVA,508,0,0,20,2286,318233060,44.2411580649,-76.5097634594,72.8802719116,0.702,9.0611400604,0.0471092165,0.4553138237,0.468187069,85.1657399264,3
1698855814.89787,24898,1698855814,897869825,novatel_imu_link,INSPVA,508,0,0,20,2286,318233080,44.2411581939,-76.5097611901,72.8812179565,0.718,9.0549230576,0.0497394986,0.4648844293,0.5145770534,85.1750060105,3
1698855814.91787,24899,1698855814,917869806,novatel_imu_link,INSPVA,508,0,0,20,2286,318233100,44.2411583254,-76.5097589226,72.8822097778,0.733,9.0493488312,0.0523076765,0.462497894,0.5707365064,85.186086246,3
1698855814.93787,24900,1698855814,937869787,novatel_imu_link,INSPVA,508,0,0,20,2286,318233120,44.2411584596,-76.5097566552,72.8832473755,0.742,9.0508451462,0.0548918284,0.456863212,0.6288500663,85.2009749122,3
1698855814.95787,24901,1698855814,957869768,novatel_imu_link,INSPVA,508,0,0,20,2286,318233140,44.2411585942,-76.5097543864,72.8843536377,0.739,9.0566282272,0.0583162867,0.452629906,0.687503446,85.2153900593,3
1698855814.97787,24902,1698855814,977869749,novatel_imu_link,INSPVA,508,0,0,20,2286,318233160,44.2411587292,-76.5097521162,72.8855438232,0.746,9.0632867813,0.0652887374,0.4504463109,0.7426589972,85.2290768714,3
1698855814.99787,24903,1698855814,997869729,novatel_imu_link,INSPVA,508,0,0,20,2286,318233180,44.2411588657,-76.5097498445,72.8868865967,0.755,9.0687389374,0.0694983602,0.4432966467,0.7936473728,85.2417952671,3
1698855815.01787,24904,1698855815,17869710,novatel_imu_link,INSPVA,508,0,0,20,2286,318233200,44.2411590036,-76.5097475717,72.8882293701,0.759,9.076540947,0.0690866411,0.4273592025,0.8410734552,85.2529125848,3
1698855815.03787,24905,1698855815,37869691,novatel_imu_link,INSPVA,508,0,0,20,2286,318233220,44.2411591418,-76.5097452963,72.8896713257,0.759,9.0824260712,0.0791347101,0.4062969161,0.8817171643,85.2614428953,3
1698855815.05787,24906,1698855815,57869672,novatel_imu_link,INSPVA,508,0,0,20,2286,318233240,44.2411592795,-76.5097430189,72.8912353516,0.751,9.0941829681,0.0794662535,0.385885548,0.9240870072,85.2683688247,3
1698855815.07787,24907,1698855815,77869653,novatel_imu_link,INSPVA,508,0,0,20,2286,318233260,44.2411594167,-76.5097407378,72.8928375244,0.755,9.1077289581,0.0872255489,0.3621469711,0.9515273308,85.2724991559,3
1698855815.09787,24908,1698855815,97869634,novatel_imu_link,INSPVA,508,0,0,20,2286,318233280,44.241159553,-76.509738454,72.8946838379,0.738,9.1192626953,0.0987267494,0.3446214394,0.9715565783,85.2766819888,3
1698855815.11787,24909,1698855815,117869615,novatel_imu_link,INSPVA,508,0,0,20,2286,318233300,44.2411596869,-76.5097361676,72.8966903687,0.733,9.1306362152,0.1066367403,0.3377763794,0.9838422958,85.2816097518,3
1698855815.13787,24910,1698855815,137869596,novatel_imu_link,INSPVA,508,0,0,20,2286,318233320,44.2411598193,-76.5097338779,72.8988876343,0.723,9.14320755,0.1132421717,0.339183558,0.9882551331,85.2884865057,3
1698855815.15787,24911,1698855815,157869577,novatel_imu_link,INSPVA,508,0,0,20,2286,318233340,44.2411599507,-76.509731586,72.9011688232,0.72,9.1492261887,0.1206293553,0.3447465951,0.9850169211,85.2965819338,3
1698855815.17787,24912,1698855815,177869558,novatel_imu_link,INSPVA,508,0,0,20,2286,318233360,44.241160081,-76.5097292927,72.9037246704,0.716,9.1553697586,0.1360426396,0.3557968189,0.9796055637,85.3066202822,3
1698855815.19787,24913,1698855815,197869539,novatel_imu_link,INSPVA,508,0,0,20,2286,318233380,44.2411602111,-76.5097269969,72.9064331055,0.716,9.1707401276,0.1377315223,0.3706311394,0.9678435335,85.3198568747,3
1698855815.21787,24914,1698855815,217869520,novatel_imu_link,INSPVA,508,0,0,20,2286,318233400,44.2411603407,-76.5097246977,72.9092712402,0.714,9.1818704605,0.1466074139,0.384521728,0.9439281945,85.3322784819,3
1698855815.23787,24915,1698855815,237869501,novatel_imu_link,INSPVA,508,0,0,20,2286,318233420,44.2411604696,-76.5097223963,72.912109375,0.707,9.1920204163,0.137926653,0.3995467172,0.9164682084,85.34375641,3
1698855815.25787,24916,1698855815,257869482,novatel_imu_link,INSPVA,508,0,0,20,2286,318233440,44.2411605975,-76.5097200924,72.9148254395,0.705,9.2005405426,0.1373600066,0.4130293747,0.8821764489,85.3541399081,3
1698855815.27787,24917,1698855815,277869462,novatel_imu_link,INSPVA,508,0,0,20,2286,318233460,44.2411607242,-76.5097177867,72.9175109863,0.694,9.2080411911,0.1297584176,0.4291596645,0.8473016843,85.3639834369,3
1698855815.29787,24918,1698855815,297869443,novatel_imu_link,INSPVA,508,0,0,20,2286,318233480,44.2411608492,-76.5097154793,72.9199829102,0.691,9.213303566,0.1234648004,0.4453907439,0.8086872097,85.3713537399,3
1698855815.31787,24919,1698855815,317869424,novatel_imu_link,INSPVA,508,0,0,20,2286,318233500,44.2411609734,-76.5097131711,72.9224777222,0.686,9.2167100906,0.1248612106,0.4632869974,0.77208882,85.376607887,3
1698855815.33787,24920,1698855815,337869405,novatel_imu_link,INSPVA,508,0,0,20,2286,318233520,44.2411610981,-76.5097108618,72.9248428345,0.697,9.2234792709,0.1134077907,0.4715040237,0.7335260143,85.3805267942,3
1698855815.35787,24921,1698855815,357869386,novatel_imu_link,INSPVA,508,0,0,20,2286,318233540,44.2411612234,-76.5097085522,72.9270706177,0.692,9.2195501328,0.1093473136,0.4768724079,0.6952892665,85.3835985532,3
1698855815.37787,24922,1698855815,377869367,novatel_imu_link,INSPVA,508,0,0,20,2286,318233560,44.2411613477,-76.5097062424,72.9291381836,0.689,9.2258529663,0.0981467143,0.4878888732,0.6643636977,85.384809326,3
1698855815.39787,24923,1698855815,397869348,novatel_imu_link,INSPVA,508,0,0,20,2286,318233580,44.2411614705,-76.5097039321,72.931060791,0.68,9.2226266861,0.0973240584,0.5033557215,0.6348246342,85.3849365287,3
1698855815.41787,24924,1698855815,417869329,novatel_imu_link,INSPVA,508,0,0,20,2286,318233600,44.2411615929,-76.5097016213,72.9329299927,0.684,9.2312784195,0.0875340253,0.5239966364,0.6080997511,85.3867568461,3
1698855815.43787,24925,1698855815,437869310,novatel_imu_link,INSPVA,508,0,0,20,2286,318233620,44.2411617159,-76.5096993091,72.9346313477,0.688,9.2365903854,0.0882296637,0.5412240922,0.5757241527,85.3915173383,3
1698855815.45787,24926,1698855815,457869291,novatel_imu_link,INSPVA,508,0,0,20,2286,318233640,44.2411618394,-76.5096969961,72.9365005493,0.689,9.2373504639,0.0937037393,0.5594361119,0.5422273573,85.3967959808,3
1698855815.47787,24927,1698855815,477869272,novatel_imu_link,INSPVA,508,0,0,20,2286,318233660,44.2411619629,-76.5096946832,72.9382781982,0.691,9.2391681671,0.0873241723,0.5742798835,0.5145033675,85.4013747285,3
1698855815.49787,24928,1698855815,497869253,novatel_imu_link,INSPVA,508,0,0,20,2286,318233680,44.2411620861,-76.5096923701,72.9400100708,0.687,9.2336130142,0.0841388181,0.5915736772,0.490326135,85.4067376042,3
1698855815.51787,24929,1698855815,517869234,novatel_imu_link,INSPVA,508,0,0,20,2286,318233700,44.2411622086,-76.5096900589,72.9415435791,0.683,9.2291440964,0.0694797561,0.6101249471,0.478589407,85.4108240159,3
1698855815.53787,24930,1698855815,537869215,novatel_imu_link,INSPVA,508,0,0,20,2286,318233720,44.2411623299,-76.5096877497,72.942855835,0.677,9.21763134,0.063805297,0.6273836831,0.4759207026,85.4121908657,3
1698855815.55787,24931,1698855815,557869195,novatel_imu_link,INSPVA,508,0,0,20,2286,318233740,44.2411624504,-76.5096854429,72.9440765381,0.675,9.2157917023,0.0571513213,0.6447800744,0.4869160851,85.4140936525,3
1698855815.57787,24932,1698855815,577869176,novatel_imu_link,INSPVA,508,0,0,20,2286,318233760,44.2411625705,-76.5096831368,72.9452056885,0.673,9.2081279755,0.0582265295,0.6600833058,0.5021078112,85.4171063758,3
1698855815.59787,24933,1698855815,597869157,novatel_imu_link,INSPVA,508,0,0,20,2286,318233780,44.2411626901,-76.509680832,72.9464569092,0.671,9.2053928375,0.0663256347,0.6768529796,0.5299304362,85.4201116546,3
1698855815.61787,24934,1698855815,617869138,novatel_imu_link,INSPVA,508,0,0,20,2286,318233800,44.2411628107,-76.5096785275,72.9477615356,0.681,9.2036972046,0.0652972609,0.6936689579,0.5622024913,85.4253781572,3
1698855815.63787,24935,1698855815,637869119,novatel_imu_link,INSPVA,508,0,0,20,2286,318233820,44.2411629325,-76.5096762241,72.9490890503,0.683,9.1977586746,0.0667966828,0.7091121093,0.5969823062,85.4326924128,3
1698855815.65787,24936,1698855815,657869100,novatel_imu_link,INSPVA,508,0,0,20,2286,318233840,44.241163055,-76.5096739219,72.9504241943,0.692,9.197177887,0.0680213049,0.7188308833,0.6400807527,85.4403589275,3
1698855815.67787,24937,1698855815,677869081,novatel_imu_link,INSPVA,508,0,0,20,2286,318233860,44.2411631804,-76.5096716195,72.9517745972,0.709,9.1938123703,0.0684699416,0.7189946879,0.6852119866,85.4506878766,3
1698855815.69787,24938,1698855815,697869062,novatel_imu_link,INSPVA,508,0,0,20,2286,318233880,44.2411633087,-76.509669318,72.9531478882,0.726,9.1897287369,0.0706351921,0.7040090962,0.7385725779,85.4620840164,3
1698855815.71787,24939,1698855815,717869043,novatel_imu_link,INSPVA,508,0,0,20,2286,318233900,44.2411634403,-76.5096670169,72.954574585,0.74,9.1890268326,0.0741852969,0.6754361775,0.7952754685,85.4743652351,3
1698855815.73787,24940,1698855815,737869024,novatel_imu_link,INSPVA,508,0,0,20,2286,318233920,44.2411635739,-76.5096647158,72.9560852051,0.748,9.191450119,0.0788826123,0.6376169161,0.8522150195,85.483744328,3
1698855815.75787,24941,1698855815,757869005,novatel_imu_link,INSPVA,508,0,0,20,2286,318233940,44.2411637077,-76.5096624136,72.9577102661,0.74,9.1958599091,0.086531736,0.6037575925,0.9072760745,85.4921476542,3
1698855815.77787,24942,1698855815,777868986,novatel_imu_link,INSPVA,508,0,0,20,2286,318233960,44.2411638397,-76.5096601111,72.9595031738,0.729,9.193444252,0.0939751938,0.5789304675,0.9636064041,85.500307969,3
1698855815.79787,24943,1698855815,797868967,novatel_imu_link,INSPVA,508,0,0,20,2286,318233980,44.2411639696,-76.5096578077,72.9614639282,0.713,9.2003850937,0.1057402119,0.5701129374,1.0238789847,85.5110565332,3
1698855815.81787,24944,1698855815,817868947,novatel_imu_link,INSPVA,508,0,0,20,2286,318234000,44.2411640963,-76.5096555016,72.9636306763,0.695,9.213470459,0.1118635088,0.5771747645,1.0795441593,85.5229177128,3
1698855815.83787,24945,1698855815,837868928,novatel_imu_link,INSPVA,508,0,0,20,2286,318234020,44.241164222,-76.5096531912,72.9658813477,0.7,9.2333660126,0.1173740849,0.5900269838,1.1175190009,85.5352140354,3
1698855815.85787,24946,1698855815,857868909,novatel_imu_link,INSPVA,508,0,0,20,2286,318234040,44.2411643488,-76.5096508762,72.9682540894,0.703,9.2525463104,0.1207935587,0.596030228,1.1421526712,85.5460431787,3
1698855815.87787,24947,1698855815,877868890,novatel_imu_link,INSPVA,508,0,0,20,2286,318234060,44.2411644749,-76.5096485547,72.9706268311,0.686,9.283405304,0.1205779165,0.6011652549,1.1463178407,85.5537760645,3
1698855815.89787,24948,1698855815,897868871,novatel_imu_link,INSPVA,508,0,0,20,2286,318234080,44.241164597,-76.5096462238,72.9730300903,0.666,9.3188934326,0.1205619425,0.6227748827,1.1234321313,85.5580838914,3
1698855815.91787,24949,1698855815,917868852,novatel_imu_link,INSPVA,508,0,0,20,2286,318234100,44.2411647179,-76.5096438859,72.9753723145,0.672,9.3380479813,0.1211902499,0.6488051981,1.0734503553,85.5639705013,3
1698855815.93787,24950,1698855815,937868833,novatel_imu_link,INSPVA,508,0,0,20,2286,318234120,44.2411648422,-76.5096415459,72.9779129028,0.692,9.341252327,0.1346195489,0.649738385,1.0196506718,85.5684330462,3
1698855815.95787,24951,1698855815,957868814,novatel_imu_link,INSPVA,508,0,0,20,2286,318234140,44.2411649671,-76.5096392029,72.9804992676,0.682,9.3644151688,0.1219378933,0.6443621847,0.9548164815,85.5709187596,3
1698855815.97787,24952,1698855815,977868795,novatel_imu_link,INSPVA,508,0,0,20,2286,318234160,44.2411650895,-76.5096368551,72.9828567505,0.662,9.3699598312,0.1257200241,0.653930964,0.8722060787,85.5731795259,3
1698855815.99787,24953,1698855815,997868776,novatel_imu_link,INSPVA,508,0,0,20,2286,318234180,44.2411652094,-76.5096345078,72.985496521,0.662,9.3611526489,0.1363005787,0.6730810696,0.8027768999,85.575113074,3
1698855816.01787,24954,1698855816,17868757,novatel_imu_link,INSPVA,508,0,0,20,2286,318234200,44.2411653318,-76.5096321608,72.9881210327,0.681,9.3678226471,0.1329938918,0.6837497191,0.736602263,85.5837455237,3
1698855816.03787,24955,1698855816,37868738,novatel_imu_link,INSPVA,508,0,0,20,2286,318234220,44.2411654562,-76.5096298126,72.990814209,0.676,9.3722343445,0.1385368854,0.6893477081,0.6664989738,85.5906013092,3
1698855816.05787,24956,1698855816,57868719,novatel_imu_link,INSPVA,508,0,0,20,2286,318234240,44.2411655769,-76.5096274627,72.9935684204,0.647,9.3803367615,0.1412933469,0.7167633061,0.5853723808,85.5956625923,3
1698855816.07787,24957,1698855816,77868700,novatel_imu_link,INSPVA,508,0,0,20,2286,318234260,44.2411656924,-76.5096251121,72.9965286255,0.615,9.3761577606,0.156560272,0.7723685481,0.5131862432,85.6009430982,3
1698855816.09787,24958,1698855816,97868680,novatel_imu_link,INSPVA,508,0,0,20,2286,318234280,44.2411658039,-76.5096227626,72.9994812012,0.608,9.3680295944,0.1416695863,0.8373288021,0.4539396575,85.6050132742,3
1698855816.11787,24959,1698855816,117868661,novatel_imu_link,INSPVA,508,0,0,20,2286,318234300,44.2411659148,-76.509620415,73.0022125244,0.61,9.3621368408,0.1354836524,0.8971569985,0.4031174364,85.6084120584,3
1698855816.13787,24960,1698855816,137868642,novatel_imu_link,INSPVA,508,0,0,20,2286,318234320,44.2411660282,-76.5096180708,73.0046081543,0.633,9.3461380005,0.103149049,0.939770774,0.364518125,85.6125235916,3
1698855816.15787,24961,1698855816,157868623,novatel_imu_link,INSPVA,508,0,0,20,2286,318234340,44.2411661441,-76.5096157298,73.0063476562,0.627,9.3350458145,0.0729782879,0.9702203221,0.3446046654,85.6167629531,3
1698855816.17787,24962,1698855816,177868604,novatel_imu_link,INSPVA,508,0,0,20,2286,318234360,44.241166255,-76.5096133928,73.0073013306,0.598,9.3154249191,0.0248922613,1.0027042531,0.3548055927,85.6039843586,3
1698855816.19787,24963,1698855816,197868585,novatel_imu_link,INSPVA,508,0,0,20,2286,318234380,44.2411663664,-76.5096110602,73.0076446533,0.63,9.3001508713,0.026183432,1.0345676198,0.3727667193,85.5950008451,3
1698855816.21787,24964,1698855816,217868566,novatel_imu_link,INSPVA,508,0,0,20,2286,318234400,44.2411664814,-76.5096087311,73.00831604,0.63,9.2925100327,0.0312543921,1.0623008843,0.4144615119,85.5951017959,3
1698855816.23787,24965,1698855816,237868547,novatel_imu_link,INSPVA,508,0,0,20,2286,318234420,44.2411665955,-76.5096064015,73.0085906982,0.629,9.3022994995,0.0069161193,1.0813817886,0.4484591325,85.5982935984,3
1698855816.25787,24966,1698855816,257868528,novatel_imu_link,INSPVA,508,0,0,20,2286,318234440,44.2411667079,-76.5096040704,73.0089187622,0.604,9.3040065765,0.0261596311,1.1273620235,0.4910416749,85.6070824798,3
1698855816.27787,24967,1698855816,277868509,novatel_imu_link,INSPVA,508,0,0,20,2286,318234460,44.2411668161,-76.5096017387,73.0093078613,0.598,9.3098478317,0.0149996215,1.1911029853,0.525930475,85.6137401938,3
1698855816.29787,24968,1698855816,297868490,novatel_imu_link,INSPVA,508,0,0,20,2286,318234480,44.2411669258,-76.5095994079,73.0097122192,0.62,9.2953557968,0.029135881,1.2443310054,0.5614503112,85.6270366945,3
1698855816.31787,24969,1698855816,317868471,novatel_imu_link,INSPVA,508,0,0,20,2286,318234500,44.2411670404,-76.5095970785,73.0102005005,0.637,9.3048782349,0.0173688792,1.2874357438,0.6155209161,85.6443264171,3
1698855816.33787,24970,1698855816,337868452,novatel_imu_link,INSPVA,508,0,0,20,2286,318234520,44.2411671541,-76.5095947459,73.0105209351,0.633,9.3162183762,0.0226555988,1.3104917781,0.6553890203,85.6477397574,3
1698855816.35787,24971,1698855816,357868432,novatel_imu_link,INSPVA,508,0,0,20,2286,318234540,44.2411672694,-76.5095924105,73.0111541748,0.64,9.3277492523,0.0367006846,1.34254837,0.6761527911,85.6550044123,3
1698855816.37787,24972,1698855816,377868413,novatel_imu_link,INSPVA,508,0,0,20,2286,318234560,44.2411673863,-76.5095900756,73.0120315552,0.668,9.3190946579,0.0589186847,1.3446664997,0.6987134241,85.6590804205,3
1698855816.39787,24973,1698855816,397868394,novatel_imu_link,INSPVA,508,0,0,20,2286,318234580,44.2411675072,-76.5095877403,73.0134887695,0.667,9.3210639954,0.0764217377,1.3409229943,0.7314464435,85.6641070168,3
1698855816.41787,24974,1698855816,417868375,novatel_imu_link,INSPVA,508,0,0,20,2286,318234600,44.2411676272,-76.509585406,73.0148620605,0.671,9.3218955994,0.0719060227,1.3248862985,0.7659470452,85.6642919809,3
1698855816.43787,24975,1698855816,437868356,novatel_imu_link,INSPVA,508,0,0,20,2286,318234620,44.2411677457,-76.5095830701,73.0165328979,0.647,9.3233795166,0.0856270343,1.3372464762,0.7888091084,85.6697519341,3
1698855816.45787,24976,1698855816,457868337,novatel_imu_link,INSPVA,508,0,0,20,2286,318234640,44.2411678617,-76.5095807357,73.0180053711,0.653,9.3343477249,0.0710420981,1.3500931846,0.8261679431,85.6744773609,3
1698855816.47787,24977,1698855816,477868318,novatel_imu_link,INSPVA,508,0,0,20,2286,318234660,44.2411679795,-76.5095783965,73.0198059082,0.662,9.3385190964,0.1057688817,1.3604724932,0.8343548715,85.6812025374,3
1698855816.49787,24978,1698855816,497868299,novatel_imu_link,INSPVA,508,0,0,20,2286,318234680,44.2411680973,-76.5095760553,73.0218734741,0.653,9.3659934998,0.097877346,1.3773117848,0.854865847,85.6911090304,3
1698855816.51787,24979,1698855816,517868280,novatel_imu_link,INSPVA,508,0,0,20,2286,318234700,44.2411682175,-76.509573714,73.023979187,0.703,9.3241844177,0.1226069853,1.3634212263,0.8423534401,85.7007318018,3
1698855816.53787,24980,1698855816,537868261,novatel_imu_link,INSPVA,508,0,0,20,2286,318234720,44.2411683458,-76.5095713777,73.0266876221,0.726,9.3405809402,0.1305649281,1.331121328,0.8691404719,85.7088264908,3
1698855816.55787,24981,1698855816,557868242,novatel_imu_link,INSPVA,508,0,0,20,2286,318234740,44.2411684749,-76.5095690396,73.0288238525,0.717,9.3423652649,0.0998728648,1.2696545324,0.8848370598,85.7041678833,3
1698855816.57787,24982,1698855816,577868223,novatel_imu_link,INSPVA,508,0,0,20,2286,318234760,44.2411686023,-76.5095666975,73.0312576294,0.726,9.3489723206,0.1319446564,1.2223021148,0.8677966641,85.7017529636,3
1698855816.59787,24983,1698855816,597868204,novatel_imu_link,INSPVA,508,0,0,20,2286,318234780,44.2411687342,-76.5095643614,73.0337524414,0.74,9.3306827545,0.1267165542,1.1726219367,0.8953668725,85.7054414441,3
1698855816.61787,24984,1698855816,617868185,novatel_imu_link,INSPVA,508,0,0,20,2286,318234800,44.2411688646,-76.5095620247,73.0364227295,0.73,9.3245096207,0.130113557,1.1198281596,0.9041230102,85.7038942064,3
1698855816.63787,24985,1698855816,637868165,novatel_imu_link,INSPVA,508,0,0,20,2286,318234820,44.2411689949,-76.5095596887,73.0387954712,0.726,9.3496284485,0.1137995049,1.0754442097,0.9309276999,85.7107955941,3
1698855816.65787,24986,1698855816,657868146,novatel_imu_link,INSPVA,508,0,0,20,2286,318234840,44.2411691244,-76.5095573485,73.041343689,0.725,9.3344650269,0.1424030513,1.0391302009,0.9208483576,85.7180414394,3
1698855816.67787,24987,1698855816,677868127,novatel_imu_link,INSPVA,508,0,0,20,2286,318234860,44.2411692542,-76.5095550095,73.0442047119,0.734,9.3610649109,0.1376338303,1.0116352526,0.933527641,85.7268287594,3
1698855816.69787,24988,1698855816,697868108,novatel_imu_link,INSPVA,508,0,0,20,2286,318234880,44.2411693858,-76.5095526656,73.0470046997,0.728,9.3531837463,0.1523516774,0.9730785239,0.9097226573,85.7362934148,3
1698855816.71787,24989,1698855816,717868089,novatel_imu_link,INSPVA,508,0,0,20,2286,318234900,44.2411695127,-76.509550324,73.0502548218,0.699,9.3576040268,0.1550788879,0.948998744,0.9106081826,85.7362186484,3
1698855816.73787,24990,1698855816,737868070,novatel_imu_link,INSPVA,508,0,0,20,2286,318234920,44.2411696388,-76.5095479809,73.0529937744,0.704,9.3557271957,0.1314576417,0.9400525052,0.8935294696,85.743857753,3
1698855816.75787,24991,1698855816,757868051,novatel_imu_link,INSPVA,508,0,0,20,2286,318234940,44.2411697607,-76.5095456403,73.0557403564,0.664,9.3397808075,0.1298922002,0.9352326844,0.8951041334,85.7459424487,3
1698855816.77787,24992,1698855816,777868032,novatel_imu_link,INSPVA,508,0,0,20,2286,318234960,44.2411698794,-76.5095433026,73.0578460693,0.658,9.3422489166,0.0889992341,0.9429353135,0.9058258751,85.7472403346,3
1698855816.79787,24993,1698855816,797868013,novatel_imu_link,INSPVA,508,0,0,20,2286,318234980,44.24117,-76.509540964,73.0601043701,0.703,9.3337335587,0.1410957426,0.9145981177,0.8960479729,85.7478430244,3
1698855816.81787,24994,1698855816,817867994,novatel_imu_link,INSPVA,508,0,0,20,2286,318235000,44.2411701293,-76.5095386266,73.0629959106,0.717,9.3467817307,0.1340622008,0.8764420801,0.9043107472,85.7628495191,3
1698855816.83787,24995,1698855816,837867975,novatel_imu_link,INSPVA,508,0,0,20,2286,318235020,44.2411702567,-76.5095362851,73.0654067993,0.707,9.3409481049,0.1114461869,0.8458242578,0.8884103285,85.7675326642,3
1698855816.85787,24996,1698855816,857867956,novatel_imu_link,INSPVA,508,0,0,20,2286,318235040,44.2411703848,-76.5095339421,73.0679626465,0.726,9.3669242859,0.1368136257,0.7985805385,0.87978612,85.7668290031,3
1698855816.87787,24997,1698855816,877867937,novatel_imu_link,INSPVA,508,0,0,20,2286,318235060,44.2411705154,-76.5095315989,73.0705566406,0.703,9.3457555771,0.1171725318,0.7671784548,0.8542655378,85.7833178463,3
1698855816.89787,24998,1698855816,897867918,novatel_imu_link,INSPVA,508,0,0,20,2286,318235080,44.2411706418,-76.5095292544,73.0731582642,0.725,9.3683862686,0.1381655931,0.7417792751,0.8202252977,85.7933190922,3
1698855816.91787,24999,1698855816,917867898,novatel_imu_link,INSPVA,508,0,0,20,2286,318235100,44.2411707723,-76.5095269083,73.0757751465,0.704,9.3667583466,0.1158874407,0.7181433577,0.8047376796,85.8129794991,3
1698855816.93787,25000,1698855816,937867879,novatel_imu_link,INSPVA,508,0,0,20,2286,318235120,44.2411708993,-76.5095245615,73.0780792236,0.71,9.3615150452,0.1150491014,0.678871033,0.7611363474,85.8248819706,3
1698855816.95787,25001,1698855816,957867860,novatel_imu_link,INSPVA,508,0,0,20,2286,318235140,44.2411710271,-76.5095222174,73.0805206299,0.706,9.3585786819,0.1155885383,0.6627485214,0.7400521947,85.8402680132,3
1698855816.97787,25002,1698855816,977867841,novatel_imu_link,INSPVA,508,0,0,20,2286,318235160,44.2411711538,-76.5095198716,73.0826644897,0.688,9.3674211502,0.1031028032,0.6497866976,0.7061898096,85.8512658498,3
1698855816.99787,25003,1698855816,997867822,novatel_imu_link,INSPVA,508,0,0,20,2286,318235180,44.2411712768,-76.5095175249,73.0850143433,0.681,9.365694046,0.1198121831,0.6359953833,0.6798518104,85.8510311912,3
1698855817.01787,25004,1698855817,17867803,novatel_imu_link,INSPVA,508,0,0,20,2286,318235200,44.2411714001,-76.5095151784,73.0872192383,0.672,9.369811058,0.1006082147,0.6307534725,0.6478172684,85.8563417886,3
1698855817.03787,25005,1698855817,37867784,novatel_imu_link,INSPVA,508,0,0,20,2286,318235220,44.2411715214,-76.5095128319,73.0894699097,0.674,9.3612384796,0.1203299686,0.6206136112,0.6128450937,85.857565732,3
1698855817.05787,25006,1698855817,57867765,novatel_imu_link,INSPVA,508,0,0,20,2286,318235240,44.241171643,-76.509510486,73.0918045044,0.66,9.3690433502,0.1028966159,0.6103372535,0.5890911637,85.8595562058,3
1698855817.07787,25007,1698855817,77867746,novatel_imu_link,INSPVA,508,0,0,20,2286,318235260,44.2411717621,-76.5095081387,73.0938491821,0.651,9.3665323257,0.1049010828,0.5985130592,0.556024111,85.8596829298,3
1698855817.09787,25008,1698855817,97867727,novatel_imu_link,INSPVA,508,0,0,20,2286,318235280,44.2411718793,-76.5095057924,73.0960388184,0.643,9.3650779724,0.100932084,0.6027807126,0.5332983087,85.8607069226,3
1698855817.11787,25009,1698855817,117867708,novatel_imu_link,INSPVA,508,0,0,20,2286,318235300,44.2411719957,-76.509503447,73.0979232788,0.637,9.3607339859,0.0884594619,0.6085191063,0.5052011032,85.861533711,3
1698855817.13787,25010,1698855817,137867689,novatel_imu_link,INSPVA,508,0,0,20,2286,318235320,44.2411721108,-76.5095011024,73.0997848511,0.634,9.3555679321,0.0885645896,0.6165949782,0.4895527207,85.8630751728,3
1698855817.15787,25011,1698855817,157867670,novatel_imu_link,INSPVA,508,0,0,20,2286,318235340,44.2411722248,-76.5094987585,73.1014099121,0.62,9.3571767807,0.0741930753,0.6312378523,0.4809046648,85.8683369962,3
1698855817.17787,25012,1698855817,177867650,novatel_imu_link,INSPVA,508,0,0,20,2286,318235360,44.2411723376,-76.5094964152,73.103012085,0.629,9.3485040665,0.0790275037,0.6500774742,0.4698956963,85.8738611981,3
1698855817.19787,25013,1698855817,197867631,novatel_imu_link,INSPVA,508,0,0,20,2286,318235380,44.2411724506,-76.5094940735,73.1044998169,0.617,9.3515434265,0.0648081154,0.6692511582,0.4644252416,85.8812381149,3
1698855817.21787,25014,1698855817,217867612,novatel_imu_link,INSPVA,508,0,0,20,2286,318235400,44.241172562,-76.5094917318,73.1058654785,0.618,9.3431549072,0.0713581443,0.6881807541,0.4619548173,85.8878315112,3
1698855817.23787,25015,1698855817,237867593,novatel_imu_link,INSPVA,508,0,0,20,2286,318235420,44.2411726734,-76.509489391,73.1073226929,0.615,9.3473348618,0.0639089569,0.7130306743,0.4686016763,85.8955303163,3
1698855817.25787,25016,1698855817,257867574,novatel_imu_link,INSPVA,508,0,0,20,2286,318235440,44.2411727843,-76.5094870497,73.1085891724,0.617,9.3454351425,0.0643584505,0.7323805994,0.4639579447,85.9011772817,3
